ky	kx	wcc_0	wcc_1
0.55	0.30000000000000004	-0.3876412628902507	0.5922369622226106
0.55	0.325	-0.38750786588213015	0.5920290214759817
0.55	0.35000000000000003	-0.3873195311570893	0.5917332716678532
0.55	0.375	-0.38708092427273944	0.5913548761168189
0.55	0.4	-0.38679799676385407	0.5909007401334555
0.55	0.42500000000000004	-0.3864778323774361	0.5903795503106052
0.55	0.45	-0.38612844157751247	0.5898017553435729
0.55	0.47500000000000003	-0.38575851521999815	0.5891794742169411
0.55	0.5	-0.3853771547258882	0.5885263257966972
0.55	0.525	-0.3849935979945366	0.5878571799138715
0.55	0.55	-0.384616958329192	0.5871878342209432
0.55	0.5750000000000001	-0.3842559893378522	0.58653462446354
0.55	0.6000000000000001	-0.38391888368113414	0.5859139792112366
0.55	0.625	-0.38361310877866345	0.5853419338585171
0.55	0.65	-0.3833452787553397	0.5848336226197006
0.55	0.675	-0.38312105921457956	0.5844027707381138
0.55	0.7000000000000001	-0.38294509983762165	0.5840612115500218
0.55	0.7250000000000001	-0.38282098918341784	0.5838184538252916
0.55	0.75	-0.38275122622116065	0.5836813236061633
0.55	0.775	-0.3827372038850797	0.5836537015110478
0.55	0.8	-0.3827792011317963	0.583736371357683
0.55	0.8250000000000001	-0.38287638145597175	0.5839269894109991
0.55	0.8500000000000001	-0.38302679744791013	0.5842201761605423
0.55	0.875	-0.3832274026346762	0.584607724956917
0.55	0.9	-0.38347407341373074	0.5850789147813988
0.55	0.925	-0.3837616452385593	0.5856209085275698
0.55	0.9500000000000001	-0.3840839682095923	0.5862192139503882
0.55	0.9750000000000001	-0.38443398770325854	0.5868581822022428
0.55	1.0	-0.38480385546179235	0.5875215186923738
0.5750000000000001	0.0	-0.37790453731778956	0.5770296816485991
0.5750000000000001	0.025	-0.3782229766316676	0.5778295287563755
0.5750000000000001	0.05	-0.3785360581944042	0.5786020611155929
0.5750000000000001	0.07500000000000001	-0.3788361878854002	0.5793300382361996
0.5750000000000001	0.1	-0.37911595806552817	0.5799977784826422
0.5750000000000001	0.125	-0.3793683606068385	0.5805914016981505
0.5750000000000001	0.15000000000000002	-0.3795869962025863	0.5810989918523936
0.5750000000000001	0.17500000000000002	-0.37976626959394816	0.5815106900245514
0.5750000000000001	0.2	-0.3799015613796269	0.5818187324404723
0.5750000000000001	0.225	-0.37998936914002995	0.5820174511291961
0.5750000000000001	0.25	-0.38002741314373845	0.5821032555162157
0.5750000000000001	0.275	-0.38001470421386613	0.5820746114895895
0.5750000000000001	0.30000000000000004	-0.3799515728863141	0.5819320300819761
0.5750000000000001	0.325	-0.379839659687731	0.5816780714042808
0.5750000000000001	0.35000000000000003	-0.37968186657599373	0.5813173619221418
0.5750000000000001	0.375	-0.3794822699695613	0.5808566159771923
0.5750000000000001	0.4	-0.37924599689807703	0.580304646903241
0.5750000000000001	0.42500000000000004	-0.37897906778260976	0.5796723499774011
0.5750000000000001	0.45	-0.3786882118609294	0.5789726389704484
0.5750000000000001	0.47500000000000003	-0.37838066365911616	0.5782203199264696
0.5750000000000001	0.5	-0.37806395051150504	0.577431889492944
0.5750000000000001	0.525	-0.3777456815288409	0.5766252501290309
0.5750000000000001	0.55	-0.37743334754668373	0.5758193404349541
0.5750000000000001	0.5750000000000001	-0.3771341396988729	0.5750336853292293
0.5750000000000001	0.6000000000000001	-0.3768547917754996	0.5742878774878546
0.5750000000000001	0.625	-0.3766014488933194	0.573601007890233
0.5750000000000001	0.65	-0.37637956260712835	0.572991068935794
0.5750000000000001	0.675	-0.3761938106786161	0.5724743578233631
0.5750000000000001	0.7000000000000001	-0.3760480384225823	0.5720649102233484
0.5750000000000001	0.7250000000000001	-0.3759452178919933	0.5717739944008879
0.5750000000000001	0.75	-0.37588742109263473	0.5716096937823578
0.5750000000000001	0.775	-0.37587580384133346	0.5715766016533824
0.5750000000000001	0.8	-0.37591059768507035	0.5716756455863202
0.5750000000000001	0.8250000000000001	-0.3759911083625893	0.5719040518055504
0.5750000000000001	0.8500000000000001	-0.37611572049771036	0.5722554515695324
0.5750000000000001	0.875	-0.3762819094496237	0.5727201233700794
0.5750000000000001	0.9	-0.3764862623958933	0.5732853569171303
0.5750000000000001	0.925	-0.3767245116726014	0.5739359180707633
0.5750000000000001	0.9500000000000001	-0.37699158402415733	0.5746545886309786
0.5750000000000001	0.9750000000000001	-0.37728166960495124	0.5754227516276859
0.5750000000000001	1.0	-0.3775883142201361	0.576220991729452
0.6000000000000001	0.0	-0.371147456728931	0.5642888422823088
0.6000000000000001	0.025	-0.3714101547826266	0.5652516384906501
0.6000000000000001	0.05	-0.3716684678344604	0.5661825739565116
0.6000000000000001	0.07500000000000001	-0.37191614346309104	0.5670607614524997
0.6000000000000001	0.1	-0.37214707615660286	0.5678671157120556
0.6000000000000001	0.125	-0.3723554800701221	0.5685846625724379
0.6000000000000001	0.15000000000000002	-0.3725360605023207	0.5691987564954237
0.6000000000000001	0.17500000000000002	-0.3726841762850023	0.569697218369658
0.6000000000000001	0.2	-0.37279598554033455	0.5700704100447388
0.6000000000000001	0.225	-0.37286856815768143	0.5703112643237407
0.6000000000000001	0.25	-0.3729000196728732	0.5704152889671036
0.6000000000000001	0.275	-0.37288951274373566	0.5703805606840153
0.6000000000000001	0.30000000000000004	-0.3728373238978165	0.570207720419191
0.6000000000000001	0.325	-0.37274482459013447	0.569899975069459
0.6000000000000001	0.35000000000000003	-0.3726144368890926	0.5694631038989648
0.6000000000000001	0.375	-0.3724495554183673	0.5689054612902398
0.6000000000000001	0.4	-0.37225443860732094	0.5682379619580914
0.6000000000000001	0.42500000000000004	-0.3720340738189367	0.5674740310743607
0.6000000000000001	0.45	-0.37179402237630954	0.5666295003545893
0.6000000000000001	0.47500000000000003	-0.3715402516535489	0.5657224322182903
0.6000000000000001	0.5	-0.3712789619948546	0.564772857581397
0.6000000000000001	0.525	-0.37101641612746517	0.5638024183899084
0.6000000000000001	0.55	-0.37075877793056183	0.5628339131854618
0.6000000000000001	0.5750000000000001	-0.3705119660400332	0.5618907521583244
0.6000000000000001	0.6000000000000001	-0.3702815260291511	0.5609963364966791
0.6000000000000001	0.625	-0.37007252306248034	0.5601733845123746
0.6000000000000001	0.65	-0.36988945520924965	0.5594432331794591
0.6000000000000001	0.675	-0.36973618620080406	0.558825147701304
0.6000000000000001	0.7000000000000001	-0.3696158954312944	0.558335673148164
0.6000000000000001	0.7250000000000001	-0.3695310424694167	0.5579880610386774
0.6000000000000001	0.75	-0.369483343254359	0.5577918002410556
0.6000000000000001	0.775	-0.36947375543501715	0.5577522762132612
0.6000000000000001	0.8	-0.3695024708991515	0.5578705759313335
0.6000000000000001	0.8250000000000001	-0.36956891433846667	0.5581434483766234
0.6000000000000001	0.8500000000000001	-0.369671747612915	0.5585634225747562
0.6000000000000001	0.875	-0.36980888061842915	0.5591190772262641
0.6000000000000001	0.9	-0.3699774902324028	0.5597954482458928
0.6000000000000001	0.925	-0.37017404961628675	0.5605745533956609
0.6000000000000001	0.9500000000000001	-0.37039437060221236	0.5614360071156794
0.6000000000000001	0.9750000000000001	-0.3706336619949357	0.562357694163028
0.6000000000000001	1.0	-0.37088660631240367	0.5633164682870128
0.625	0.0	-0.364782185059915	0.5496641023912421
0.625	0.025	-0.3649961695032182	0.5508161608317883
0.625	0.05	-0.36520654888053883	0.5519317512566986
0.625	0.07500000000000001	-0.3654082383799329	0.5529856050895334
0.625	0.1	-0.36559627455624677	0.5539545043909381
0.625	0.125	-0.3657659544997085	0.5548176910631047
0.625	0.15000000000000002	-0.3659129741601033	0.5555571681980048
0.625	0.17500000000000002	-0.3660335597468951	0.5561579048238503
0.625	0.2	-0.36612458620181776	0.5566079614156577
0.625	0.225	-0.36618367727940615	0.5568985567479836
0.625	0.25	-0.36620928267132036	0.5570240967845209
0.625	0.275	-0.36620072873814696	0.5569821834921272
0.625	0.30000000000000004	-0.36615824064505725	0.556773616230003
0.625	0.325	-0.3660829349570486	0.5564023914490409
0.625	0.35000000000000003	-0.3659767830083869	0.5558756987684569
0.625	0.375	-0.3658425466207729	0.5552039040818407
0.625	0.4	-0.36568368899715065	0.5544005041615502
0.625	0.42500000000000004	-0.3655042648114007	0.5534820331288541
0.625	0.45	-0.36530879454531145	0.552467899769051
0.625	0.47500000000000003	-0.36510212885960486	0.5513801363358872
0.625	0.5	-0.36488930910238854	0.5502430442001514
0.625	0.525	-0.36467542988558715	0.549082729063409
0.625	0.55	-0.36446550900519126	0.5479265277107637
0.625	0.5750000000000001	-0.3642643689312852	0.5468023383317766
0.625	0.6000000000000001	-0.3640765327941045	0.5457378760342511
0.625	0.625	-0.3639061364140409	0.5447598830778293
0.625	0.65	-0.36375685663041607	0.5438933285905366
0.625	0.675	-0.36363185510729845	0.5431606345846712
0.625	0.7000000000000001	-0.36353373601996064	0.5425809639892689
0.625	0.7250000000000001	-0.36346451559011544	0.5421696026934404
0.625	0.75	-0.3634256013371249	0.5419374620952973
0.625	0.775	-0.3634177791095626	0.5418907222869978
0.625	0.8	-0.36344120639943184	0.5420306295100354
0.625	0.8250000000000001	-0.3634954110506995	0.5423534552811343
0.625	0.8500000000000001	-0.3635792951796278	0.542850618650403
0.625	0.875	-0.36369114484960174	0.54350896718765
0.625	0.9	-0.3638286467102907	0.5443112062223007
0.625	0.925	-0.3639889133437574	0.5452364594716334
0.625	0.9500000000000001	-0.36416851938577716	0.5462609376890577
0.625	0.9750000000000001	-0.3643635505448576	0.547358685924448
0.625	1.0	-0.36456966737607016	0.548502375261082
0.65	0.0	-0.35868958367535386	0.5328300206505017
0.65	0.025	-0.35885979153334086	0.5341924532232853
0.65	0.05	-0.3590270719142833	0.5355147491743262
0.65	0.07500000000000001	-0.3591873874285532	0.536766525265382
0.65	0.1	-0.35933680231337395	0.537919629919421
0.65	0.125	-0.3594715918964622	0.5389487016148847
0.65	0.15000000000000002	-0.35958835098344727	0.5398316026850103
0.65	0.17500000000000002	-0.3596840965263238	0.5405497351047466
0.65	0.2	-0.359756360008289	0.5410882539057279
0.65	0.225	-0.3598032653912097	0.5414361994309304
0.65	0.25	-0.3598235891451838	0.5415865711950483
0.65	0.275	-0.3598167997251009	0.5415363637427509
0.65	0.30000000000000004	-0.3597830747940596	0.5412865792135036
0.65	0.325	-0.35972329546188514	0.5408422233445169
0.65	0.35000000000000003	-0.35963901778279694	0.5402122826390053
0.65	0.375	-0.35953242273011204	0.5394096717679222
0.65	0.4	-0.35940624682253497	0.5384511332969375
0.65	0.42500000000000004	-0.3592636964757421	0.5373570676962095
0.65	0.45	-0.35910834992369856	0.5361512711337654
0.65	0.47500000000000003	-0.3589440511068874	0.5348605621424426
0.65	0.5	-0.3587748001756645	0.533514285671118
0.65	0.525	-0.358604645155131	0.5321436934371899
0.65	0.55	-0.3584375788628642	0.5307812114727712
0.65	0.5750000000000001	-0.35827744441677833	0.5294596175161348
0.65	0.6000000000000001	-0.3581278517153723	0.5282111606146561
0.65	0.625	-0.3579921062381906	0.5270666614931108
0.65	0.65	-0.35787315052268603	0.526054634105278
0.65	0.675	-0.3577735178282289	0.5252004664007103
0.65	0.7000000000000001	-0.3576952968712669	0.5245256926022619
0.65	0.7250000000000001	-0.35764010614483144	0.524047381666201
0.65	0.75	-0.3576090762249223	0.523777658706321
0.65	0.775	-0.3576028385930963	0.523723369363776
0.65	0.8	-0.3576215198268716	0.5238858921702655
0.65	0.8250000000000001	-0.3576647404731127	0.5242611009378765
0.65	0.8500000000000001	-0.3577316184633819	0.5248394775104817
0.65	0.875	-0.3578207774902488	0.5256063737990722
0.65	0.9	-0.35793036127512023	0.5265424197761827
0.65	0.925	-0.35805805505838695	0.5276240701684327
0.65	0.9500000000000001	-0.35820111587338016	0.5288242766666473
0.65	0.9750000000000001	-0.3583564131779134	0.530113264989105
0.65	1.0	-0.358520481177785	0.5314593881810461
0.675	0.0	-0.3527570276736679	0.5134464403043674
0.675	0.025	-0.35288657938263523	0.515026957929193
0.675	0.05	-0.35301382525687763	0.5165660770261585
0.675	0.07500000000000001	-0.3531356991631597	0.5180277349496174
0.675	0.1	-0.353249219621952	0.5193781011094392
0.675	0.125	-0.3533515719815055	0.5205863512326537
0.675	0.15000000000000002	-0.35344018899218327	0.5216253076408774
0.675	0.17500000000000002	-0.35351282642539683	0.5224719398854055
0.675	0.2	-0.3535676305434789	0.5231077333730288
0.675	0.225	-0.3536031946056652	0.5235189433204515
0.675	0.25	-0.35361860212325114	0.5236967561295429
0.675	0.275	-0.3536134551806017	0.5236373797191196
0.675	0.30000000000000004	-0.3535878867604463	0.5233420790717376
0.675	0.325	-0.35354255662298956	0.52281716460243
0.675	0.35000000000000003	-0.3534786308886268	0.5220739307702597
0.675	0.375	-0.35339774607837393	0.5211285326848922
0.675	0.4	-0.35330195898417843	0.5200017812903371
0.675	0.42500000000000004	-0.3531936843595273	0.5187188346644318
0.675	0.45	-0.3530756229951403	0.5173087650538754
0.675	0.47500000000000003	-0.3529506832072635	0.5158039886029832
0.675	0.5	-0.35282189904374	0.5142395564621404
0.675	0.525	-0.35269234854882525	0.512652320258149
0.675	0.55	-0.3525650751995275	0.511079999278297
0.675	0.5750000000000001	-0.3524430151546665	0.5095601884935762
0.675	0.6000000000000001	-0.3523289323026148	0.5081293534947886
0.675	0.625	-0.3522253623408181	0.5068218593056644
0.675	0.65	-0.3521345663646056	0.505669074948879
0.675	0.675	-0.3520584937715783	0.5046985859276626
0.675	0.7000000000000001	-0.3519987537678045	0.5039335346960112
0.675	0.7250000000000001	-0.35195659443318267	0.5033920972747201
0.675	0.75	-0.3519328881781949	0.5030870946635749
0.675	0.775	-0.35192812249123934	0.5030257320501462
0.675	0.8	-0.3519423951045744	0.5032094574521994
0.675	0.8250000000000001	-0.3519754130546281	0.5036339337793182
0.675	0.8500000000000001	-0.35202649552836446	0.5042891229874832
0.675	0.875	-0.3520945808171631	0.5051594861807723
0.675	0.9	-0.3521782380881387	0.5062243072424129
0.675	0.925	-0.352275684977072	0.5074581481982305
0.675	0.9500000000000001	-0.3523848121597347	0.5088314410208842
0.675	0.9750000000000001	-0.3525032160320651	0.5103112128851578
0.675	1.0	-0.3526282404027004	0.5118619309345798
0.7000000000000001	0.0	-0.34687291032510814	0.4911389048457044
0.7000000000000001	0.025	-0.34696330135198894	0.49292118458799544
0.7000000000000001	0.05	-0.3470519848399491	0.4946649700947471
0.7000000000000001	0.07500000000000001	-0.3471368285500695	0.4963284206961348
0.7000000000000001	0.1	-0.34721576910493934	0.49787159548293897
0.7000000000000001	0.125	-0.3472868681742978	0.4992575167610544
0.7000000000000001	0.15000000000000002	-0.34734836636820215	0.5004531131112202
0.7000000000000001	0.17500000000000002	-0.3473987326812914	0.501430012236606
0.7000000000000001	0.2	-0.3474367076302585	0.5021651712371705
0.7000000000000001	0.225	-0.34746133863212897	0.5026413472887196
0.7000000000000001	0.25	-0.3474720066011396	0.5028474220354319
0.7000000000000001	0.275	-0.3474684431254646	0.5027785968360989
0.7000000000000001	0.30000000000000004	-0.3474507378821694	0.5024364734482347
0.7000000000000001	0.325	-0.3474193361621903	0.5018290273426624
0.7000000000000001	0.35000000000000003	-0.34737502654677405	0.5009704711862817
0.7000000000000001	0.375	-0.3473189189616049	0.4998809971431949
0.7000000000000001	0.4	-0.34725241358717196	0.49858638140077105
0.7000000000000001	0.42500000000000004	-0.34717716144660205	0.49711743485347376
0.7000000000000001	0.45	-0.34709501790634556	0.4955092910447183
0.7000000000000001	0.47500000000000003	-0.34700799075313316	0.49380053558537573
0.7000000000000001	0.5	-0.3469181848726061	0.49203219809487514
0.7000000000000001	0.525	-0.34682774577259134	0.4902466448594138
0.7000000000000001	0.55	-0.34673880421273917	0.4884864241102144
0.7000000000000001	0.5750000000000001	-0.34665342400653204	0.4867931229183091
0.7000000000000001	0.6000000000000001	-0.3465735546774011	0.4852062934518525
0.7000000000000001	0.625	-0.3465009901374035	0.4837624969298285
0.7000000000000001	0.65	-0.3464373339926811	0.48249449803697
0.7000000000000001	0.675	-0.3463839715443321	0.48143062406907755
0.7000000000000001	0.7000000000000001	-0.34634204811305463	0.48059428523806447
0.7000000000000001	0.7250000000000001	-0.34631245301580293	0.48000363847003774
0.7000000000000001	0.75	-0.34629580838257185	0.479671368693697
0.7000000000000001	0.775	-0.34629246201807423	0.47960455977202004
0.7000000000000001	0.8	-0.3463024836647572	0.47980463142762164
0.7000000000000001	0.8250000000000001	-0.3463256642757502	0.48026732740310285
0.7000000000000001	0.8500000000000001	-0.3463615182165138	0.4809827517624605
0.7000000000000001	0.875	-0.346409288635924	0.48193546247251384
0.7000000000000001	0.9	-0.3464679565343072	0.48310464194494457
0.7000000000000001	0.925	-0.346536254262779	0.4844643709753824
0.7000000000000001	0.9500000000000001	-0.34661268427605035	0.4859840338126329
0.7000000000000001	0.9750000000000001	-0.3466955439008204	0.48762887698864277
0.7000000000000001	1.0	-0.3467829566607906	0.48936073315127615
0.7250000000000001	0.0	-0.34092154418353465	0.4654293045485009
0.7250000000000001	0.025	-0.3409727654972308	0.4673610650560119
0.7250000000000001	0.05	-0.34102288245164825	0.4692628704048012
0.7250000000000001	0.07500000000000001	-0.3410706951170834	0.47108791055981786
0.7250000000000001	0.1	-0.3411150565766617	0.47279045860960284
0.7250000000000001	0.125	-0.3411549034588548	0.47432727034196875
0.7250000000000001	0.15000000000000002	-0.3411892833825328	0.4756589244570069
0.7250000000000001	0.17500000000000002	-0.34121737830280857	0.4767510355262099
0.7250000000000001	0.2	-0.341238523224116	0.4775752890832304
0.7250000000000001	0.225	-0.3412522202281994	0.478110268073578
0.7250000000000001	0.25	-0.341258148136592	0.4783420575184225
0.7250000000000001	0.275	-0.34125616830644473	0.4782646261802368
0.7250000000000001	0.30000000000000004	-0.34124632701732777	0.47787998896929945
0.7250000000000001	0.325	-0.34122885468250164	0.4771981528985707
0.7250000000000001	0.35000000000000003	-0.3412041618042079	0.4762368455668555
0.7250000000000001	0.375	-0.34117283130934273	0.4750210223138388
0.7250000000000001	0.4	-0.3411356067605327	0.4735821499265516
0.7250000000000001	0.42500000000000004	-0.3410933760060612	0.47195727322621367
0.7250000000000001	0.45	-0.34104715011509923	0.470187885955757
0.7250000000000001	0.47500000000000003	-0.34099803788423216	0.4683186466679119
0.7250000000000001	0.5	-0.34094721669557626	0.4663959995003872
0.7250000000000001	0.525	-0.34089590094122685	0.46446677389570135
0.7250000000000001	0.55	-0.3408453095079892	0.46257684239075114
0.7250000000000001	0.5750000000000001	-0.34079663388723724	0.46076990957742303
0.7250000000000001	0.6000000000000001	-0.3407510083353198	0.45908648892812115
0.7250000000000001	0.625	-0.34070948320283484	0.4575631005151137
0.7250000000000001	0.65	-0.3406730021471147	0.4562316962783642
0.7250000000000001	0.675	-0.34064238352016046	0.45511929508970916
0.7250000000000001	0.7000000000000001	-0.34061830585316716	0.4542477911137543
0.7250000000000001	0.7250000000000001	-0.3406012970871605	0.45363388797312304
0.7250000000000001	0.75	-0.3405917270511626	0.45328910844086534
0.7250000000000001	0.775	-0.34058980266601213	0.45321983398447224
0.7250000000000001	0.8	-0.34059556543751246	0.45342733890922726
0.7250000000000001	0.8250000000000001	-0.34060889096916996	0.4539077982569686
0.7250000000000001	0.8500000000000001	-0.34062949043820684	0.45465226518516766
0.7250000000000001	0.875	-0.34065691420142474	0.4556466305456654
0.7250000000000001	0.9	-0.34069055789205793	0.4568715930931489
0.7250000000000001	0.925	-0.3407296714987843	0.458302681402177
0.7250000000000001	0.9500000000000001	-0.3407733719520668	0.45991037630579806
0.7250000000000001	0.9750000000000001	-0.34082065965836034	0.46166038373901425
0.7250000000000001	1.0	-0.34087043921135357	0.46351410101637913
0.75	0.0	-0.3347783501715841	0.43560159633960793
0.75	0.025	-0.3347889538534994	0.4375816518438443
0.75	0.05	-0.3347990903059344	0.4395461629075635
0.75	0.07500000000000001	-0.33480852448142817	0.44144562888361244
0.75	0.1	-0.3348170569991435	0.44323027656711783
0.75	0.125	-0.3348245284589452	0.4448517579163327
0.75	0.15000000000000002	-0.33483081987686725	0.446264921267573
0.75	0.17500000000000002	-0.3348358493393013	0.4474295431028232
0.75	0.2	-0.3348395656587455	0.4483119122181879
0.75	0.225	-0.33484194041132836	0.4488861741899411
0.75	0.25	-0.3348429600873492	0.4491353662473817
0.75	0.275	-0.3348426200793275	0.44905209567229193
0.75	0.30000000000000004	-0.3348409218415082	0.4486388349435474
0.75	0.325	-0.33483787385494573	0.44790782307242677
0.75	0.35000000000000003	-0.33483349618244884	0.4468805765791519
0.75	0.375	-0.3348278275990443	0.44558702834683356
0.75	0.4	-0.3348209337231043	0.44406433069059115
0.75	0.42500000000000004	-0.33481291437159827	0.4423553808379924
0.75	0.45	-0.3348039085443451	0.4405071502343429
0.75	0.47500000000000003	-0.33479409593430165	0.4385689189207032
0.75	0.5	-0.3347836945231718	0.43659052718898855
0.75	0.525	-0.33477295449046157	0.4346207546078839
0.75	0.55	-0.33476214919912334	0.43270592011481324
0.75	0.5750000000000001	-0.33475156433689107	0.4308887684979547
0.75	0.6000000000000001	-0.3347414863698944	0.4292076733780105
0.75	0.625	-0.3347321913407844	0.42769615106074055
0.75	0.65	-0.33472393478789464	0.42638264906984724
0.75	0.675	-0.33471694325429546	0.42529055156665246
0.75	0.7000000000000001	-0.3347114075644973	0.4244383326175192
0.75	0.7250000000000001	-0.334707477818804	0.4238397867214039
0.75	0.75	-0.33470525991370575	0.42350427221453296
0.75	0.775	-0.33470481334355595	0.42343691475471784
0.75	0.8	-0.3347061500621717	0.4236387329100049
0.75	0.8250000000000001	-0.3347092342626632	0.42410666435849426
0.75	0.8500000000000001	-0.3347139830455366	0.4248334883722641
0.75	0.875	-0.33472026806331673	0.42580765753929406
0.75	0.9	-0.334727918328796	0.42701306859143046
0.75	0.925	-0.3347367244284021	0.4284288180158066
0.75	0.9500000000000001	-0.33474644436943507	0.43002900156759744
0.75	0.9750000000000001	-0.3347568111933099	0.4317826259912348
0.75	1.0	-0.334767542300806	0.43365370387363894
0.775	0.0	-0.3283052189653041	0.4005264654254521
0.775	0.025	-0.3282723308546243	0.402388819665142
0.775	0.05	-0.32823968215343263	0.40425374012114296
0.775	0.07500000000000001	-0.3282080690030132	0.40607340967093875
0.775	0.1	-0.32817830218268385	0.4077980505456065
0.775	0.125	-0.32815118373976293	0.40937773012899287
0.775	0.15000000000000002	-0.3281274791819148	0.4107644404237568
0.775	0.17500000000000002	-0.3281078864249518	0.4119143087225108
0.775	0.2	-0.32809300356363447	0.4127897699003246
0.775	0.225	-0.3280832982511751	0.41336152406391047
0.775	0.25	-0.32807908182377427	0.4136101172318898
0.775	0.275	-0.3280804911351372	0.4135270137869884
0.775	0.30000000000000004	-0.3280874803345626	0.4131150723119151
0.775	0.325	-0.3280998236376618	0.4123883858867989
0.775	0.35000000000000003	-0.3281171287336199	0.41137149988768956
0.775	0.375	-0.3281388591431613	0.4100980714811596
0.775	0.4	-0.32816436286122574	0.40860908176784777
0.775	0.42500000000000004	-0.3281929041628113	0.406950749193164
0.775	0.45	-0.328223695553247	0.40517231594750874
0.775	0.47500000000000003	-0.3282559274030154	0.40332388294809346
0.775	0.5	-0.32828879363079577	0.4014544517964341
0.775	0.525	-0.32832151267269694	0.39961029620163524
0.775	0.55	-0.32835334372485664	0.39783373713639897
0.775	0.5750000000000001	-0.3283835987686117	0.39616234415676915
0.775	0.6000000000000001	-0.32841165115913207	0.3946285384324773
0.775	0.625	-0.32843694161678316	0.3932595373676198
0.775	0.65	-0.32845898237373045	0.39207755911449266
0.775	0.675	-0.32847736006839845	0.3911001974066089
0.775	0.7000000000000001	-0.32849173780527247	0.39034088029745134
0.775	0.7250000000000001	-0.3285018566438	0.38980933694185915
0.775	0.75	-0.3285075366643178	0.3895120109763205
0.775	0.775	-0.3285086776827531	0.38945237464559324
0.775	0.8	-0.3285052596427548	0.3896311129758429
0.775	0.8250000000000001	-0.3284973426938497	0.390046161425271
0.775	0.8500000000000001	-0.32848506695673374	0.39069259374573984
0.775	0.875	-0.3284686519717652	0.3915623699033085
0.775	0.9	-0.3284483958142639	0.3926439675618994
0.775	0.925	-0.32842467382994617	0.39392193529327973
0.775	0.9500000000000001	-0.32839793688533836	0.3953764211813266
0.775	0.9750000000000001	-0.3283687089324437	0.3969827457647359
0.775	1.0	-0.32833758355115966	0.3987111011467214
0.8	0.0	-0.3213456557632649	0.35854545700521107
0.8	0.025	-0.3212648985862104	0.36004045141144286
0.8	0.05	-0.3211852048726389	0.36155401763128964
0.8	0.07500000000000001	-0.32110850370298627	0.3630469838264067
0.8	0.1	-0.3210367106630835	0.3644768711855866
0.8	0.125	-0.3209716743022138	0.3657994441546866
0.8	0.15000000000000002	-0.3209151182439374	0.3669707180069041
0.8	0.17500000000000002	-0.3208685812899597	0.36794929827619427
0.8	0.2	-0.3208333588022027	0.3686988573569149
0.8	0.225	-0.3208104493898647	0.36919050486167965
0.8	0.25	-0.3208005112271072	0.36940479290566686
0.8	0.275	-0.3208038319946977	0.36933312205320196
0.8	0.30000000000000004	-0.3208203154193029	0.36897837676408096
0.8	0.325	-0.320849485800182	0.3683547113262895
0.8	0.35000000000000003	-0.3208905100519618	0.3674865130018097
0.8	0.375	-0.3209422350259936	0.3664066702441566
0.8	0.4	-0.32100323654418084	0.36515435309666217
0.8	0.42500000000000004	-0.3210718758994889	0.3637725574279601
0.8	0.45	-0.3211463595775835	0.36230566888173443
0.8	0.47500000000000003	-0.3212247985030489	0.3607972690595193
0.8	0.5	-0.32130526398676584	0.35928834564694645
0.8	0.525	-0.32138583851354235	0.3578159944132221
0.8	0.55	-0.3214646603807065	0.356412629033387
0.8	0.5750000000000001	-0.3215399618809956	0.35510565596199767
0.8	0.6000000000000001	-0.3216101011944617	0.35391753227015915
0.8	0.625	-0.3216735884416352	0.35286610521582396
0.8	0.65	-0.3217291065011981	0.35196513014373193
0.8	0.675	-0.32177552725545133	0.3512248729059412
0.8	0.7000000000000001	-0.3218119239285919	0.3506527189498003
0.8	0.7250000000000001	-0.3218375801448976	0.35025372909350366
0.8	0.75	-0.32185199626456495	0.35003109881577066
0.8	0.775	-0.3218548934575165	0.3499864920939038
0.8	0.8	-0.321846215852867	0.35012023207779497
0.8	0.8250000000000001	-0.3218261309589022	0.350431339651325
0.8	0.8500000000000001	-0.32179502839319385	0.3509174181707373
0.8	0.875	-0.3217535168046422	0.3515743895910883
0.8	0.9	-0.32170241871907407	0.3523960950519409
0.8	0.925	-0.3216427629064927	0.35337378290599986
0.8	0.9500000000000001	-0.3215757737575819	0.3544955198898063
0.8	0.9750000000000001	-0.3215028570733914	0.3557455767524788
0.8	1.0	-0.32142558161786633	0.35710385727615024
0.8250000000000001	0.0	-0.3137185050893373	0.307648770022799
0.8250000000000001	0.025	-0.3135837114133455	0.30844011294511364
0.8250000000000001	0.05	-0.3134509824758903	0.3092548062680045
0.8250000000000001	0.07500000000000001	-0.31332352438772426	0.3100715565209785
0.8250000000000001	0.1	-0.31320449023746794	0.31086590451590707
0.8250000000000001	0.125	-0.3130968925520405	0.3116110938595927
0.8250000000000001	0.15000000000000002	-0.31300351266748916	0.31227937789436744
0.8250000000000001	0.17500000000000002	-0.31292681069622214	0.31284370407815937
0.8250000000000001	0.2	-0.31286884053892466	0.31327963580304613
0.8250000000000001	0.225	-0.31283117488371087	0.3135673004391846
0.8250000000000001	0.25	-0.31281484517515484	0.3136931097795873
0.8250000000000001	0.275	-0.31282030097325497	0.3136510025845128
0.8250000000000001	0.30000000000000004	-0.31284739191747124	0.3134430155170995
0.8250000000000001	0.325	-0.3128953737810746	0.31307909017157887
0.8250000000000001	0.35000000000000003	-0.31296293811321574	0.3125761476126734
0.8250000000000001	0.375	-0.31304826306662703	0.31195657790458725
0.8250000000000001	0.4	-0.31314908151648385	0.31124637312847564
