ky	kz	wcc_0	wcc_1
0.47500000000000003	0.55	1.1102230246251563e-16	2.775578648744193e-16
0.47500000000000003	0.5750000000000001	-0.0	2.795886352296988e-17
0.47500000000000003	0.6000000000000001	1.3877787807814435e-16	-2.7376104855258913e-17
0.47500000000000003	0.625	-2.502338614096549e-16	1.3877787807814513e-16
0.47500000000000003	0.65	2.7999521104438177e-17	1.795438797635994e-16
0.47500000000000003	0.675	5.5511151231257815e-17	4.1958624075189046e-17
0.47500000000000003	0.7000000000000001	1.2490009027032972e-16	-1.1134756311426126e-16
0.47500000000000003	0.7250000000000001	1.0408340855860847e-16	-2.8135046375998846e-17
0.47500000000000003	0.75	-1.6263032587282563e-17	4.996003610813206e-16
0.47500000000000003	0.775	1.6913553890773832e-17	-4.99600361081318e-16
0.47500000000000003	0.8	5.828670879282044e-16	-4.4408920985006025e-16
0.47500000000000003	0.8250000000000001	-2.7321894746634724e-17	1.9428902930940227e-16
0.47500000000000003	0.8500000000000001	-1.409462824231155e-17	8.88178419700126e-16
0.47500000000000003	0.875	-4.033232081646084e-17	1.4432899320127067e-15
0.47500000000000003	0.9	1.5525775109992404e-16	-6.66133814775093e-16
0.47500000000000003	0.925	-3.330669073875455e-16	3.7470027081098885e-16
0.47500000000000003	0.9500000000000001	6.591949208711871e-17	5.551115123125795e-16
0.47500000000000003	0.9750000000000001	-3.3306690738754647e-16	2.30718222304915e-16
0.47500000000000003	1.0	-8.326672684688643e-17	1.6306400674181935e-16
0.5	0.0	2.220446049250313e-16	2.0469737016526368e-16
0.5	0.025	1.1622647289044605e-16	-9.99200722162641e-16
0.5	0.05	-3.2092384305570845e-17	-1.054711873393898e-15
0.5	0.07500000000000001	4.163336342344335e-17	3.330669073875465e-16
0.5	0.1	-5.551115123125779e-17	-6.375108774214765e-17
0.5	0.125	1.9732479539236233e-17	-1.1102230246251563e-15
0.5	0.15000000000000002	-0.0	-4.544975507059231e-16
0.5	0.17500000000000002	-1.0842021724855089e-18	-6.66133814775095e-16
0.5	0.2	3.3306690738754607e-16	-5.273559366969481e-16
0.5	0.225	-0.0	9.54097911787246e-18
0.5	0.25	-7.91467585914418e-18	-3.8857805861880464e-16
0.5	0.275	-5.312590645178968e-18	2.0122792321330997e-16
0.5	0.30000000000000004	7.372574772901427e-18	-2.1857515797307735e-16
0.5	0.325	6.55942314353729e-18	1.7347234759768068e-17
0.5	0.35000000000000003	4.404571325722363e-17	-2.7755575615628914e-17
0.5	0.375	1.387778780781442e-17	2.6942423986264736e-17
0.5	0.4	-6.559423143537282e-18	-2.7755575615628846e-17
0.5	0.42500000000000004	5.551115123125788e-17	6.640738306473713e-18
0.5	0.45	8.326672684688691e-17	-2.9137933385548004e-19
0.5	0.47500000000000003	8.326672684688667e-17	-1.6648940798051616e-16
0.5	0.5	8.881784197001262e-16	-3.0253577421035547e-15
0.5	0.525	-0.0	-2.0789181124822317e-16
0.5	0.55	-0.0	-1.418949593240402e-17
0.5	0.5750000000000001	3.4775784682472475e-17	5.551115123125786e-17
0.5	0.6000000000000001	1.908195823574488e-17	-4.1809546276472234e-17
0.5	0.625	-1.387778780781447e-17	-1.5449880957918438e-18
0.5	0.65	2.3662712414496066e-17	8.326672684688648e-17
0.5	0.675	3.144186300207965e-17	-5.551115123125784e-17
0.5	0.7000000000000001	1.398620802506299e-17	-2.532696274926138e-16
0.5	0.7250000000000001	8.565197162635476e-18	-1.1102230246251565e-16
0.5	0.75	1.0842021724855046e-18	1.387778780781447e-16
0.5	0.775	-4.987329993433313e-18	-1.1102230246251563e-16
0.5	0.8	8.890457814381167e-18	-0.0
0.5	0.8250000000000001	4.011548038196379e-18	3.3306690738754676e-16
0.5	0.8500000000000001	9.714451465470116e-17	-2.2204460492503116e-16
0.5	0.875	1.778091562876232e-17	-4.718447854656926e-16
0.5	0.9	-3.3393426912553604e-17	-8.326672684688683e-16
0.5	0.925	-8.933825901280575e-17	8.881784197001254e-16
0.5	0.9500000000000001	-2.168404344971016e-17	3.8857805861880484e-16
0.5	0.9750000000000001	-6.418476861114176e-17	-8.049116928532378e-16
0.5	1.0	-2.220446049250316e-16	2.4424906541753412e-15
0.525	0.0	-1.1926223897340567e-17	-4.996003610813192e-16
0.525	0.025	1.8821749714348345e-16	9.99200722162642e-16
0.525	0.05	-2.1250362580715902e-17	-5.551115123125792e-16
0.525	0.07500000000000001	-6.331740687315343e-17	2.2204460492503106e-16
0.525	0.1	-8.803721640582286e-17	-7.494005416219815e-16
0.525	0.125	7.415942859800842e-17	2.220446049250314e-16
0.525	0.15000000000000002	-0.0	-2.992397996059992e-17
0.525	0.17500000000000002	2.6779793660391913e-17	2.2204460492503126e-16
0.525	0.2	1.3877787807814484e-16	1.7889335846010842e-17
0.525	0.225	-0.0	1.1926223897340553e-18
0.525	0.25	2.77555756156289e-17	8.380882793312955e-17
0.525	0.275	5.789639601072604e-17	1.821459649775652e-16
0.525	0.30000000000000004	-7.101524229780036e-18	4.163336342344322e-17
0.525	0.325	6.245004513516494e-17	-6.228741480929222e-17
0.525	0.35000000000000003	5.551115123125797e-17	7.535205098774268e-18
0.525	0.375	-6.938893903907233e-18	-1.3308581667259567e-17
0.525	0.4	-1.38777878078145e-17	-2.8080836267374583e-17
0.525	0.42500000000000004	3.7947076036992463e-19	-0.0
0.525	0.45	-2.787754836003351e-17	-8.326672684688663e-17
0.525	0.47500000000000003	-2.7816561987831223e-17	-1.1102230246251543e-16
0.525	0.5	3.885780586188042e-16	-3.192775775273137e-16
0.525	0.525	9.992007221626423e-16	-1.5035715728029003e-15
0.525	0.55	1.804112415015879e-16	-3.330669073875469e-16
0.525	0.5750000000000001	-4.510281037539707e-17	-5.571443913859883e-17
0.525	0.6000000000000001	-5.55111512312581e-17	1.0408340855860851e-16
0.525	0.625	-1.3877787807814414e-17	2.7755575615628858e-17
0.525	0.65	6.849447224677173e-17	-3.469446951953623e-17
0.525	0.675	-7.94178091345632e-18	-2.775557561562893e-17
0.525	0.7000000000000001	1.2793585635328925e-17	-3.469446951953622e-17
0.525	0.7250000000000001	2.0708261494473132e-17	1.1102230246251578e-16
0.525	0.75	-2.0816681711721657e-17	4.440892098500626e-16
0.525	0.775	2.1575623232461547e-17	1.6653345369377348e-16
0.525	0.8	3.5778671692021685e-18	-0.0
0.525	0.8250000000000001	-3.783865581974416e-17	1.3183898417423734e-16
0.525	0.8500000000000001	-7.340048707726864e-17	4.440892098500635e-16
0.525	0.875	4.0115480381963664e-17	1.110223024625161e-16
0.525	0.9	5.963111948670279e-17	-8.604228440844941e-16
0.525	0.925	4.575333167888821e-17	3.3306690738754765e-16
0.525	0.9500000000000001	-1.1731067506293173e-16	7.494005416219809e-16
0.525	0.9750000000000001	-4.0332320816460685e-17	-4.440892098500634e-16
0.525	1.0	-3.8857805861880395e-16	-5.2475385148298495e-17
0.55	0.0	-4.6945954068622206e-17	-3.3306690738754667e-16
0.55	0.025	6.800658126915333e-17	4.996003610813214e-16
0.55	0.05	-1.4094628242311564e-17	-1.821459649775645e-16
0.55	0.07500000000000001	-4.0223900599212276e-17	-4.770489558936235e-16
0.55	0.1	-2.4936649967166614e-17	5.551115123125769e-17
0.55	0.125	-1.1362438767648096e-16	3.330669073875465e-16
0.55	0.15000000000000002	1.526556658859589e-16	1.6609977282477884e-16
0.55	0.17500000000000002	1.4983674023749703e-16	-2.220446049250319e-16
0.55	0.2	-2.5695591487906437e-17	4.614364446098315e-16
0.55	0.225	1.452830911130579e-17	2.220446049250315e-16
0.55	0.25	1.4311468676808677e-17	3.330669073875466e-16
0.55	0.275	1.3389896830196004e-17	-4.1633363423443426e-17
0.55	0.30000000000000004	-8.191147413127985e-17	6.938893903907263e-17
0.55	0.325	1.3444106938820261e-17	-1.7347234759768044e-16
0.55	0.35000000000000003	2.775557561562887e-17	-5.510457541657578e-17
0.55	0.375	-0.0	1.3826288204621395e-16
0.55	0.4	1.3715157481941625e-17	1.3877787807814429e-17
0.55	0.42500000000000004	-4.170112605922362e-17	5.5511151231257716e-17
0.55	0.45	-2.762005034406817e-17	-1.1102230246251556e-16
0.55	0.47500000000000003	-3.053113317719178e-16	3.3306690738754667e-16
0.55	0.5	1.6670286028322469e-16	-2.220446049250316e-16
0.55	0.525	-1.1102230246251573e-16	-2.2873616520834068e-16
0.55	0.55	2.8865798640254078e-15	-2.7755575615628925e-15
0.55	0.5750000000000001	-5.551115123125778e-17	2.7779292538152003e-17
0.55	0.6000000000000001	-1.1104601938503875e-16	1.942890293094021e-16
0.55	0.625	-0.0	2.7752865110197744e-16
0.55	0.65	-0.0	-5.583641188300338e-17
0.55	0.675	-1.0842021724855025e-18	5.5511151231257716e-17
0.55	0.7000000000000001	-0.0	-5.608035737181248e-17
0.55	0.7250000000000001	-0.0	5.3830637863905166e-17
0.55	0.75	-1.7347234759768065e-17	2.7755575615628883e-17
0.55	0.775	2.7105054312137587e-19	-1.6653345369377353e-16
0.55	0.8	4.878909776184757e-19	1.1102230246251553e-16
0.55	0.8250000000000001	1.1384122811097804e-18	-3.1918911957973285e-16
0.55	0.8500000000000001	1.8431436932253583e-18	1.804112415015877e-16
0.55	0.875	1.1178124398325526e-16	-1.9428902930940193e-16
0.55	0.9	-2.9056618222611574e-17	2.2204460492503185e-16
0.55	0.925	-2.6129272356900604e-17	5.551115123125767e-16
0.55	0.9500000000000001	-5.5185890579512015e-17	1.110223024625156e-16
0.55	0.9750000000000001	9.75781955236956e-19	2.775557561562893e-16
0.55	1.0	1.6685871434551935e-16	2.220446049250314e-16
0.5750000000000001	0.0	-2.2204460492503175e-16	1.9428902930940284e-16
0.5750000000000001	0.025	1.1645686585209934e-16	-1.110223024625157e-16
0.5750000000000001	0.05	-7.06628765917428e-17	1.2490009027033026e-16
0.5750000000000001	0.07500000000000001	1.6382294826255955e-16	5.551115123125774e-16
0.5750000000000001	0.1	-1.6653345369377356e-16	5.551115123125786e-16
0.5750000000000001	0.125	-4.878909776184776e-19	-6.661338147750923e-16
0.5750000000000001	0.15000000000000002	7.920096870006593e-17	4.4408920985006193e-16
0.5750000000000001	0.17500000000000002	2.927345865710857e-18	7.494005416219812e-16
0.5750000000000001	0.2	-1.3763946579703516e-16	-2.7755575615628983e-16
0.5750000000000001	0.225	-5.811323644522298e-17	-3.330669073875468e-16
0.5750000000000001	0.25	-0.0	-6.862999751833248e-17
0.5750000000000001	0.275	1.7347234759768028e-17	8.402566836762666e-17
0.5750000000000001	0.30000000000000004	1.4311468676808683e-17	1.665334536937734e-16
0.5750000000000001	0.325	1.3173056395698867e-17	-5.551115123125773e-17
0.5750000000000001	0.35000000000000003	9.64126781882736e-17	-2.2204460492503096e-16
0.5750000000000001	0.375	2.7755575615628846e-17	8.334804200982298e-17
0.5750000000000001	0.4	8.332093695551094e-17	-1.6653345369377368e-16
0.5750000000000001	0.42500000000000004	-2.775557561562888e-16	2.2204460492503096e-16
0.5750000000000001	0.45	1.6653345369377338e-16	2.497154214267183e-16
0.5750000000000001	0.47500000000000003	-2.220446049250322e-16	-1.2874900798265384e-19
0.5750000000000001	0.5	-1.6631661325927636e-16	-2.220446049250315e-16
0.5750000000000001	0.525	-9.730714498057418e-17	-0.0
0.5750000000000001	0.55	-6.938893903907226e-17	-9.009720053354576e-17
0.5750000000000001	0.5750000000000001	-2.9143354396410375e-15	2.997602166487924e-15
0.5750000000000001	0.6000000000000001	5.552470375841377e-17	2.2204460492503116e-16
0.5750000000000001	0.625	1.1095115169494639e-16	-2.2204460492503136e-16
0.5750000000000001	0.65	-1.1087322466379868e-16	-1.665334536937734e-16
0.5750000000000001	0.675	-1.1102230246251541e-16	1.9393666360334475e-16
0.5750000000000001	0.7000000000000001	-1.4094628242311573e-17	-5.551115123125805e-17
0.5750000000000001	0.7250000000000001	1.3877787807814457e-17	-6.88739430071414e-17
0.5750000000000001	0.75	4.20399392381255e-17	-9.714451465470117e-17
0.5750000000000001	0.775	2.821636153893523e-17	-1.6653345369377348e-16
0.5750000000000001	0.8	-5.491484003639081e-17	-9.020562075079422e-17
0.5750000000000001	0.8250000000000001	-1.4582519219929998e-17	-1.6132928326584281e-16
0.5750000000000001	0.8500000000000001	-0.0	5.545694112263364e-17
0.5750000000000001	0.875	1.1709383462843437e-17	-1.734723475976809e-16
0.5750000000000001	0.9	-5.393905808115389e-17	3.1918911957973246e-16
0.5750000000000001	0.925	2.6617163334519097e-17	-1.3877787807814464e-16
0.5750000000000001	0.9500000000000001	5.551115123125774e-17	-2.453007415248455e-16
0.5750000000000001	0.9750000000000001	1.1102230246251563e-16	1.7016553097159995e-16
0.5750000000000001	1.0	-4.8680677544599106e-17	-1.6653345369377338e-16
0.6000000000000001	0.0	-0.0	4.2419409998495346e-18
0.6000000000000001	0.025	1.1102230246251588e-16	-1.1568437180420322e-16
0.6000000000000001	0.05	1.1084103741180328e-16	-3.053113317719186e-16
0.6000000000000001	0.07500000000000001	8.403244463120453e-17	-1.2836953722228372e-16
0.6000000000000001	0.1	1.0724114738597238e-16	2.498001805406607e-16
0.6000000000000001	0.125	1.3877787807814478e-17	1.9255430583342566e-16
0.6000000000000001	0.15000000000000002	-1.922561502359923e-16	4.440892098500635e-16
0.6000000000000001	0.17500000000000002	1.8648277366750655e-17	-5.551115123125784e-17
0.6000000000000001	0.2	-3.3306690738754805e-16	5.134781488891366e-16
0.6000000000000001	0.225	-4.2121254401061736e-17	-2.775557561562886e-16
0.6000000000000001	0.25	8.294146619514097e-17	1.1102230246251607e-16
0.6000000000000001	0.275	5.635140791493392e-17	-1.3877787807814484e-16
0.6000000000000001	0.30000000000000004	2.873135757086589e-17	5.551115123125775e-17
0.6000000000000001	0.325	7.632783294297943e-17	8.248068027183455e-17
0.6000000000000001	0.35000000000000003	1.9389600602187598e-16	-1.283695372222835e-16
0.6000000000000001	0.375	-4.1633363423443253e-17	-1.660320101889987e-16
0.6000000000000001	0.4	8.317863542037233e-17	5.551115123125783e-17
0.6000000000000001	0.42500000000000004	-1.3861111148385046e-16	1.1102230246251593e-16
0.6000000000000001	0.45	-5.559924265777219e-17	-1.1102230246251521e-16
0.6000000000000001	0.47500000000000003	5.541628354116532e-17	1.1102230246251538e-16
0.6000000000000001	0.5	-1.1102230246251521e-16	2.7958863522969816e-17
0.6000000000000001	0.525	-2.804017868590635e-17	1.1102230246251541e-16
0.6000000000000001	0.55	-2.069809709910607e-17	8.326672684688695e-17
0.6000000000000001	0.5750000000000001	-8.418829869349932e-17	7.632783294297919e-17
0.6000000000000001	0.6000000000000001	1.7763568394002489e-15	-2.775557561562889e-15
0.6000000000000001	0.625	1.9418060909215367e-16	2.2204460492503155e-16
0.6000000000000001	0.65	-2.4970531285056744e-16	1.1102230246251575e-16
0.6000000000000001	0.675	-1.1102230246251565e-16	-8.337514706413493e-17
0.6000000000000001	0.7000000000000001	-2.775557561562899e-17	-5.536546156433004e-17
0.6000000000000001	0.7250000000000001	-0.0	-2.7836890778565246e-17
0.6000000000000001	0.75	-5.5511151231257667e-17	1.67007792144235e-16
0.6000000000000001	0.775	2.775557561562892e-17	4.1497838151882725e-17
0.6000000000000001	0.8	5.572799166575498e-17	-3.330669073875477e-16
0.6000000000000001	0.8250000000000001	5.627009275199763e-17	1.8041124150158814e-16
0.6000000000000001	0.8500000000000001	4.093947403305269e-16	-4.44089209850063e-16
0.6000000000000001	0.875	1.803299263386518e-16	-1.8041124150158826e-16
0.6000000000000001	0.9	-8.307699146670159e-17	-1.942890293094018e-16
0.6000000000000001	0.925	1.3728710009097725e-16	-1.4745149545802873e-16
0.6000000000000001	0.9500000000000001	1.1102230246251575e-16	-3.848917712323539e-18
0.6000000000000001	0.9750000000000001	7.345469718589281e-17	5.551115123125786e-17
0.6000000000000001	1.0	-6.014611551863324e-17	2.2204460492503082e-16
0.625	0.0	1.5951324462693024e-17	1.1796119636642308e-16
0.625	0.025	2.2367090818375976e-16	-9.7144514654701e-17
0.625	0.05	5.3776427755280854e-17	-1.1102230246251558e-16
0.625	0.07500000000000001	7.676151381197381e-17	-2.636779683484741e-16
0.625	0.1	-1.9428902930940247e-16	-1.9487856424069134e-16
0.625	0.125	-8.933825901280566e-17	2.2204460492503086e-16
0.625	0.15000000000000002	-1.1102230246251526e-16	1.4150193603651437e-16
0.625	0.17500000000000002	8.3144754102482e-17	1.9428902930940272e-16
0.625	0.2	-2.498001805406597e-16	-5.496905014501504e-17
0.625	0.225	-5.421010862427516e-20	-0.0
0.625	0.25	1.2490009027033053e-16	-6.819631664933834e-17
0.625	0.275	8.272462576064394e-17	-1.1102230246251578e-16
0.625	0.30000000000000004	-2.7647155398380385e-17	-5.551115123125778e-17
0.625	0.325	5.513168047088798e-17	2.7105054312137666e-17
0.625	0.35000000000000003	4.1782441222160035e-17	-3.3306690738754593e-16
0.625	0.375	-0.0	2.812149384884279e-17
0.625	0.4	8.324638581543883e-17	1.9428902930940163e-16
0.625	0.42500000000000004	-1.8295911660692875e-19	5.551115123125763e-17
0.625	0.45	5.560601892135031e-17	2.220446049250316e-16
0.625	0.47500000000000003	-2.748452507250753e-17	-2.775557561562884e-17
0.625	0.5	-8.32125167382625e-17	9.714451465470116e-17
0.625	0.525	-3.7947076036992564e-19	-2.2204460492503146e-16
0.625	0.55	-8.353777739000802e-17	6.24500451351652e-17
0.625	0.5750000000000001	-2.4401325144501893e-17	6.938893903907249e-17
0.625	0.6000000000000001	2.2230210294099593e-16	-0.0
0.625	0.625	1.3322676295501869e-15	-1.6653345369377332e-15
0.625	0.65	-4.857225732735058e-17	1.9504797083014247e-16
0.625	0.675	-2.0816681711721636e-17	2.847385955490052e-17
0.625	0.7000000000000001	-1.387778780781442e-16	1.1096809235389123e-16
0.625	0.7250000000000001	2.7430314963883176e-17	-9.714451465470062e-17
0.625	0.75	-5.551115123125785e-17	6.245004513516504e-17
0.625	0.775	1.3877787807814426e-17	-5.552470375841387e-17
0.625	0.8	6.964643705503748e-17	-2.7755575615628914e-17
0.625	0.8250000000000001	9.715806718185709e-17	-2.7755575615628864e-17
0.625	0.8500000000000001	-5.616167253474906e-17	-6.938893903907221e-17
0.625	0.875	5.551115123125769e-17	-4.1850203857940483e-17
0.625	0.9	-2.900240811398725e-17	2.9490299091605627e-16
0.625	0.925	5.551115123125789e-17	2.661716333451907e-17
0.625	0.9500000000000001	3.2878430880622784e-16	-1.3877787807814452e-16
0.625	0.9750000000000001	1.2663481374630702e-16	1.3877787807814452e-16
0.625	1.0	-5.898059818321147e-17	-0.0
0.65	0.0	-9.486769009248164e-20	-6.071532165918809e-18
0.65	0.025	5.551115123125774e-17	3.336293372645228e-17
0.65	0.05	7.632783294297938e-17	1.8290490649830472e-16
0.65	0.07500000000000001	3.302539109697145e-17	2.4980018054065963e-16
0.65	0.1	-0.0	5.090329199819439e-17
0.65	0.125	-2.4274100795824293e-16	-3.885780586188042e-16
0.65	0.15000000000000002	-5.5511151231257716e-17	-2.9710527657891826e-17
0.65	0.17500000000000002	5.551115123125775e-17	-1.6132928326584296e-16
0.65	0.2	-3.330669073875474e-16	1.0781035352652715e-16
0.65	0.225	-0.0	-1.1064283170214579e-16
0.65	0.25	-4.3327429317951934e-17	-1.1102230246251578e-16
0.65	0.275	2.7999521104438115e-17	-0.0
0.65	0.30000000000000004	-5.566022902997451e-17	-8.32667268468867e-17
0.65	0.325	1.3145951341386741e-17	-2.7755575615628975e-17
0.65	0.35000000000000003	3.18484388167617e-19	-2.7755575615628944e-17
0.65	0.375	-5.5511151231257716e-17	1.527958325592962e-16
0.65	0.4	1.2490009027033016e-16	-1.1142210201361978e-16
0.65	0.42500000000000004	4.472333961502696e-19	-6.938893903907228e-17
0.65	0.45	5.499615519932714e-17	1.1102230246251573e-16
0.65	0.47500000000000003	-0.0	5.67308786753039e-17
0.65	0.5	-1.3850682753502359e-16	-2.775557561562887e-17
0.65	0.525	8.326672684688656e-17	-1.1031757105040005e-16
0.65	0.55	-0.0	1.3403449357352049e-17
0.65	0.5750000000000001	4.8606138645240795e-17	5.37764277552809e-17
0.65	0.6000000000000001	6.961933200072526e-17	-6.9388939039072114e-18
0.65	0.625	-2.775557561562889e-17	-5.4914840036390615e-17
0.65	0.65	-0.0	-1.5681900222830326e-15
0.65	0.675	1.1102230246251541e-16	-1.9347587768003834e-16
0.65	0.7000000000000001	-5.570088661144272e-17	-5.551115123125793e-17
0.65	0.7250000000000001	2.775557561562889e-17	8.348356728138369e-17
0.65	0.75	-5.551115123125779e-17	-1.6940658945086002e-19
0.65	0.775	-0.0	-5.5467105518000554e-17
0.65	0.8	9.714451465470083e-17	-1.5265227775416983e-16
0.65	0.8250000000000001	5.609390989896881e-17	2.7755575615628994e-17
0.65	0.8500000000000001	-8.406632594909507e-17	-1.0061396160665523e-16
0.65	0.875	-0.0	-4.137586540747818e-17
0.65	0.9	4.2975063611894145e-17	-1.1102230246251597e-16
0.65	0.925	-6.938893903907216e-17	-6.982261990806645e-17
0.65	0.9500000000000001	2.775557561562893e-17	-6.726119227556933e-17
0.65	0.9750000000000001	8.326672684688677e-17	2.268150944839673e-16
0.65	1.0	-3.3306690738754667e-16	3.053113317719177e-16
0.675	0.0	-2.7755575615628914e-17	6.723747535304642e-17
0.675	0.025	8.782037597132586e-18	-3.903127820947813e-18
0.675	0.05	1.0377847669759712e-17	-1.4745149545802842e-17
0.675	0.07500000000000001	-2.23396469508849e-17	-2.2204460492503155e-16
0.675	0.1	2.2204460492503136e-16	-7.216449660063521e-16
0.675	0.125	-6.66133814775094e-16	4.302114220422486e-16
0.675	0.15000000000000002	5.805225007302065e-17	1.7000290064572786e-16
0.675	0.17500000000000002	7.694701402742244e-17	-2.498001805406602e-16
0.675	0.2	-1.3877787807814464e-16	1.146001696317177e-16
0.675	0.225	-5.551115123125774e-17	-6.87587465263151e-17
0.675	0.25	-1.058181320345851e-16	8.371396024303702e-17
0.675	0.275	-2.4980018054066007e-16	3.330669073875466e-16
0.675	0.30000000000000004	-2.7755575615628864e-17	9.7503656624337e-17
0.675	0.325	-2.7755575615628914e-17	-2.8060507476640443e-17
0.675	0.35000000000000003	-1.3877787807814466e-17	-2.7960236781059815e-17
0.675	0.375	2.7755575615628907e-17	4.19450715480329e-17
0.675	0.4	8.371396024303688e-17	2.775557561562879e-17
0.675	0.42500000000000004	-0.0	-8.281949345073629e-17
0.675	0.45	1.1132045805994907e-16	-1.3877787807814447e-16
0.675	0.47500000000000003	-1.1102230246251575e-16	1.3877787807814464e-16
0.675	0.5	-2.22044604925031e-16	-2.502609664639661e-16
0.675	0.525	1.6607266777046712e-16	-4.163336342344327e-17
0.675	0.55	-1.3937418927301145e-16	1.6653345369377338e-16
0.675	0.5750000000000001	-0.0	-2.785044330572134e-17
0.675	0.6000000000000001	1.0408340855860824e-17	-1.0340578220080466e-17
0.675	0.625	4.187730891225263e-17	-1.2490009027032981e-16
0.675	0.65	1.1004652050727863e-16	-2.2204460492503155e-16
0.675	0.675	-2.6645352591003757e-15	2.969846590872295e-15
0.675	0.7000000000000001	8.359198749863256e-17	1.1102230246251553e-16
0.675	0.7250000000000001	1.9325903724554124e-16	2.2204460492503146e-16
0.675	0.75	8.326672684688644e-17	-2.4963755021478685e-16
0.675	0.775	-2.870425251655375e-17	5.55111512312578e-17
0.675	0.8	1.1079190950086267e-16	1.387778780781446e-16
0.675	0.8250000000000001	-0.0	-1.1087661279558791e-16
0.675	0.8500000000000001	-5.551115123125774e-17	8.292621960209039e-17
0.675	0.875	-0.0	1.459607174708614e-17
0.675	0.9	7.285838599102592e-17	4.269046054161667e-19
0.675	0.925	-1.3183898417423724e-16	6.938893903907228e-17
0.675	0.9500000000000001	7.022919572274839e-17	1.1102230246251543e-16
0.675	0.9750000000000001	1.4361613027286103e-16	-0.0
0.675	1.0	-3.053113317719175e-16	4.996003610813198e-16
0.7000000000000001	0.0	-3.4694469519536204e-17	-2.38138230922862e-16
0.7000000000000001	0.025	1.387778780781447e-17	7.459310946700282e-17
0.7000000000000001	0.05	4.1633363423443395e-17	-4.065758146820653e-17
0.7000000000000001	0.07500000000000001	-1.110223024625157e-16	2.3828730872157952e-16
0.7000000000000001	0.1	3.3306690738754736e-16	-4.440892098500632e-16
0.7000000000000001	0.125	-1.2490009027033023e-16	1.3877787807814466e-17
0.7000000000000001	0.15000000000000002	-8.32667268468868e-17	-3.0277700919373284e-16
0.7000000000000001	0.17500000000000002	-0.0	-1.0701075442431942e-16
0.7000000000000001	0.2	-1.707618421664665e-16	-2.0816681711721676e-17
0.7000000000000001	0.225	2.7755575615628827e-17	6.810483709103472e-17
0.7000000000000001	0.25	-2.7697977375215726e-17	1.1102230246251543e-16
0.7000000000000001	0.275	-4.579669976578774e-16	5.551115123125789e-16
0.7000000000000001	0.30000000000000004	-2.7755575615628815e-17	-2.795886352296992e-17
0.7000000000000001	0.325	1.3502702324621635e-17	5.5511151231257815e-17
0.7000000000000001	0.35000000000000003	-2.8267183515770474e-17	9.714451465470111e-17
0.7000000000000001	0.375	1.7347234759768068e-17	8.226383983733775e-17
0.7000000000000001	0.4	-5.551115123125762e-17	-1.3776143854143958e-16
0.7000000000000001	0.42500000000000004	5.551115123125773e-17	8.435092901937227e-17
0.7000000000000001	0.45	5.5511151231257704e-17	-1.1104940751682791e-16
0.7000000000000001	0.47500000000000003	-1.3877787807814484e-16	-8.315830662963844e-17
0.7000000000000001	0.5	-2.8839777788114424e-17	2.7755575615629e-16
0.7000000000000001	0.525	2.840609691912028e-17	-1.2490009027033036e-16
0.7000000000000001	0.55	2.8297676701871555e-17	5.551115123125764e-17
0.7000000000000001	0.5750000000000001	9.803898144700154e-17	-1.1102230246251543e-16
0.7000000000000001	0.6000000000000001	-1.2197274440461872e-19	2.775557561562892e-17
0.7000000000000001	0.625	-2.7782680669941026e-17	-4.857225732735063e-17
0.7000000000000001	0.65	1.2490009027033036e-16	2.7294789692322543e-17
0.7000000000000001	0.675	2.775557561562893e-17	5.518589057951233e-17
0.7000000000000001	0.7000000000000001	3.4416913763379798e-15	-3.386180225106723e-15
0.7000000000000001	0.7250000000000001	1.1140177322288526e-16	-0.0
0.7000000000000001	0.75	2.1684043449710036e-19	1.6653345369377358e-16
0.7000000000000001	0.775	-2.9815559743351285e-19	4.857225732735058e-17
0.7000000000000001	0.8	5.551115123125773e-17	2.220446049250311e-16
0.7000000000000001	0.8250000000000001	-0.0	-8.334804200982305e-17
0.7000000000000001	0.8500000000000001	1.734723475976806e-17	2.704406793993527e-17
0.7000000000000001	0.875	2.220446049250317e-16	-2.220446049250317e-16
0.7000000000000001	0.9	-4.489274620447795e-19	-6.938893903907214e-17
0.7000000000000001	0.925	-5.551115123125786e-16	5.342948306008568e-16
0.7000000000000001	0.9500000000000001	5.551115123125773e-17	1.3051083651294233e-17
0.7000000000000001	0.9750000000000001	-0.0	-3.38271077815478e-17
0.7000000000000001	1.0	-1.804112415015879e-16	1.110223024625156e-16
0.7250000000000001	0.0	-1.3877787807814448e-17	2.2019468496822804e-17
0.7250000000000001	0.025	-0.0	8.573328678929115e-17
0.7250000000000001	0.05	-3.4694469519536105e-17	-3.622590508817195e-17
0.7250000000000001	0.07500000000000001	-1.0408340855860833e-17	6.461844948013597e-17
0.7250000000000001	0.1	1.363485875854186e-16	-5.551115123125747e-17
0.7250000000000001	0.125	-2.7755575615628803e-17	3.819373203123298e-16
0.7250000000000001	0.15000000000000002	1.2254195054517394e-16	1.2490009027033009e-16
0.7250000000000001	0.17500000000000002	-4.163336342344322e-17	-7.982438494924523e-17
0.7250000000000001	0.2	-1.647987302177969e-16	1.110223024625156e-16
0.7250000000000001	0.225	-2.7755575615628895e-17	-1.5402785926051072e-16
0.7250000000000001	0.25	3.469446951953607e-17	-1.7929178158267273e-16
0.7250000000000001	0.275	2.0816681711721667e-17	2.6894143108271293e-17
